Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Income
Bachelors,2016,Bangalore,3,27,Male,No,5,0,588515
Bachelors,2015,Pune,3,27,Male,No,5,0,623719
Masters,2012,New Delhi,3,26,Female,No,4,0,527419
Bachelors,2013,Pune,2,26,Male,Yes,4,0,952310
Bachelors,2018,Bangalore,3,27,Male,No,5,1,441520
PHD,2018,New Delhi,2,30,Female,No,4,1,831123
Bachelors,2017,Bangalore,3,29,Male,No,3,0,445433
Bachelors,2013,Bangalore,3,28,Male,No,1,0,507586
Bachelors,2012,Bangalore,3,28,Male,Yes,2,0,537846
Masters,2017,New Delhi,1,30,Male,No,2,0,1496327
Bachelors,2017,New Delhi,2,26,Female,No,4,0,890513
Masters,2013,Bangalore,1,29,Female,No,2,1,1233464
Bachelors,2012,Pune,3,29,Male,No,5,0,638799
Bachelors,2014,Bangalore,3,27,Male,No,5,0,671102
Bachelors,2015,Bangalore,3,29,Male,No,4,0,518227
Bachelors,2014,Bangalore,3,29,Male,No,3,1,669051
Bachelors,2018,Bangalore,3,28,Male,No,0,1,537838
Bachelors,2012,Bangalore,3,27,Male,No,5,1,673703
Bachelors,2017,New Delhi,2,26,Male,No,4,0,865891
Bachelors,2014,Pune,2,29,Female,No,1,1,1076594
Bachelors,2017,Bangalore,3,29,Male,No,4,0,475774
Bachelors,2015,Pune,2,28,Female,No,3,1,926078
Bachelors,2017,Bangalore,3,28,Male,No,5,0,546083
Bachelors,2017,Bangalore,3,29,Male,No,0,0,411653
Bachelors,2017,Bangalore,3,30,Male,No,2,0,517343
Bachelors,2017,New Delhi,2,26,Female,No,4,0,1037751
Masters,2017,New Delhi,2,30,Female,No,2,0,1018598
Bachelors,2015,Pune,2,29,Female,No,4,1,1033484
Bachelors,2014,Pune,3,29,Female,No,1,1,472336
Bachelors,2012,Bangalore,3,28,Male,No,2,0,413013
Bachelors,2012,Bangalore,3,28,Female,No,4,0,614172
Bachelors,2017,Bangalore,3,29,Female,No,5,0,445984
Bachelors,2015,Bangalore,3,30,Male,Yes,3,0,571508
Masters,2012,Pune,3,26,Male,No,4,1,470931
Bachelors,2018,Bangalore,3,28,Male,No,5,1,522313
Bachelors,2017,New Delhi,3,30,Male,No,5,0,431103
Bachelors,2012,New Delhi,3,27,Female,No,5,0,575699
Bachelors,2017,New Delhi,3,26,Female,No,4,0,547406
Bachelors,2014,Bangalore,3,27,Male,Yes,5,0,446177
Bachelors,2014,Bangalore,3,30,Male,No,0,0,527631
Bachelors,2014,New Delhi,3,30,Female,No,2,0,577241
Bachelors,2012,New Delhi,3,29,Female,No,5,0,525930
Bachelors,2014,Pune,3,26,Male,No,4,0,561090
Bachelors,2015,Bangalore,3,27,Male,No,5,0,535667
Bachelors,2017,Pune,2,29,Female,No,4,1,1045299
Masters,2016,Pune,3,29,Male,No,4,1,460571
Bachelors,2017,Bangalore,3,26,Male,No,4,0,614485
Masters,2017,New Delhi,3,26,Female,No,4,0,519554
Masters,2012,New Delhi,3,29,Male,No,2,0,651228
Bachelors,2013,Bangalore,3,27,Male,No,5,0,434326
Bachelors,2012,Pune,3,26,Male,No,4,0,554084
Bachelors,2017,Bangalore,3,28,Female,No,2,1,577156
Bachelors,2013,New Delhi,3,30,Female,No,3,1,622530
Masters,2017,Pune,2,26,Female,No,4,1,895743
Bachelors,2013,Bangalore,3,26,Female,No,4,0,464712
Masters,2017,New Delhi,2,28,Female,No,2,0,1069012
Bachelors,2017,New Delhi,2,27,Male,No,5,0,985529
PHD,2018,Bangalore,3,27,Male,No,5,1,474809
Bachelors,2013,Bangalore,3,30,Female,No,1,0,488775
Masters,2013,New Delhi,3,30,Male,No,0,1,533824
Masters,2018,New Delhi,3,26,Female,No,4,1,546286
Masters,2015,New Delhi,3,30,Male,No,2,0,427231
Bachelors,2012,Bangalore,3,29,Male,No,4,0,544206
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,666919
Masters,2017,Pune,2,28,Male,No,5,0,1092117
Bachelors,2016,Pune,2,29,Male,No,3,1,817213
Bachelors,2015,Pune,2,27,Female,Yes,5,1,908601
Bachelors,2014,Bangalore,3,29,Male,No,4,0,665878
Bachelors,2014,Bangalore,3,27,Male,No,5,0,405649
Bachelors,2018,Pune,3,28,Male,No,5,1,663540
Bachelors,2012,Bangalore,3,28,Female,No,0,0,444386
Masters,2017,Pune,2,28,Male,No,2,0,933362
Masters,2015,Pune,2,27,Female,No,5,0,1028877
Bachelors,2013,Bangalore,3,26,Female,No,4,0,484932
Bachelors,2014,Pune,3,29,Female,No,4,1,618814
Masters,2016,New Delhi,3,30,Male,No,3,0,543342
Bachelors,2014,Pune,1,26,Female,No,4,1,1456366
Bachelors,2012,Pune,2,27,Female,No,5,1,956896
Bachelors,2017,Pune,3,30,Male,No,0,0,450153
Bachelors,2013,Pune,3,27,Male,No,5,0,481273
Bachelors,2017,New Delhi,2,30,Male,No,4,0,1009433
Bachelors,2017,New Delhi,2,28,Female,No,4,0,825896
PHD,2016,Bangalore,3,30,Female,No,5,0,424244
Bachelors,2018,Bangalore,3,28,Male,No,1,1,467255
Bachelors,2017,Pune,2,29,Male,No,3,0,1067983
Bachelors,2017,New Delhi,2,30,Male,No,1,1,1077622
Bachelors,2015,Bangalore,3,27,Male,No,5,0,528231
Bachelors,2013,Pune,3,30,Male,No,0,0,474146
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1,630246
Bachelors,2015,New Delhi,3,28,Female,No,3,0,646678
Masters,2017,New Delhi,2,26,Female,Yes,4,1,863674
Bachelors,2016,Pune,2,30,Female,No,1,1,941433
Masters,2014,New Delhi,3,28,Male,No,0,0,652356
Bachelors,2015,Bangalore,3,28,Male,No,2,0,529242
Masters,2015,Pune,2,30,Female,No,1,0,1020668
Masters,2017,New Delhi,2,27,Female,No,5,0,817492
Bachelors,2014,Bangalore,3,26,Male,No,4,0,592120
Bachelors,2013,Pune,3,27,Male,No,5,0,632192
Bachelors,2016,Bangalore,3,30,Male,No,1,1,414466
Masters,2017,New Delhi,3,29,Male,No,2,0,479082
Bachelors,2012,Bangalore,3,30,Female,No,1,0,633567
Bachelors,2018,Bangalore,3,29,Male,No,3,1,412895
Masters,2018,Pune,3,29,Male,No,2,1,649419
Bachelors,2016,Bangalore,3,27,Female,No,5,0,635071
Bachelors,2017,New Delhi,2,28,Male,No,2,0,947866
Bachelors,2016,Bangalore,3,29,Female,No,0,1,502986
Bachelors,2016,New Delhi,1,29,Female,No,1,0,1442959
Bachelors,2015,Pune,2,28,Female,No,0,1,829527
Bachelors,2012,Bangalore,3,29,Male,Yes,2,0,582037
PHD,2014,Bangalore,3,27,Male,No,5,0,513024
Bachelors,2013,Bangalore,3,27,Male,Yes,5,0,409970
Bachelors,2018,Bangalore,3,29,Female,No,3,1,612927
Masters,2017,New Delhi,2,30,Male,No,2,0,888853
Masters,2016,New Delhi,3,29,Female,No,1,1,522135
Bachelors,2012,Bangalore,3,26,Male,No,4,0,651563
Bachelors,2015,Pune,3,28,Male,No,5,0,564494
Bachelors,2017,New Delhi,2,29,Female,No,5,0,898899
Bachelors,2014,Bangalore,3,30,Male,No,0,0,427840
Bachelors,2017,Bangalore,3,30,Male,No,0,0,463272
Bachelors,2014,Pune,3,28,Male,No,2,0,536442
Bachelors,2013,New Delhi,3,28,Female,No,1,0,420182
Bachelors,2016,New Delhi,3,26,Female,No,4,0,528696
Bachelors,2012,New Delhi,3,28,Female,No,0,0,616810
Bachelors,2017,Bangalore,3,29,Male,No,0,0,448847
Bachelors,2018,Bangalore,3,27,Male,No,5,1,485541
Masters,2017,New Delhi,2,26,Male,No,4,1,937738
Bachelors,2017,New Delhi,3,26,Female,No,4,0,606385
Bachelors,2013,Bangalore,3,27,Male,No,5,1,653895
Bachelors,2014,Bangalore,3,26,Male,No,4,0,679496
Bachelors,2013,Pune,2,29,Female,No,0,1,925836
Bachelors,2013,Pune,2,28,Female,No,4,1,1020754
Bachelors,2017,Bangalore,3,26,Male,No,4,0,430334
Bachelors,2015,Pune,2,28,Female,No,0,1,1035052
Bachelors,2017,Bangalore,3,29,Male,No,1,0,533637
Bachelors,2013,Bangalore,3,29,Female,No,3,0,419231
Bachelors,2015,Bangalore,3,29,Male,No,5,0,695077
Bachelors,2017,New Delhi,3,30,Female,No,3,0,662031
Bachelors,2015,Pune,3,29,Male,No,0,0,429615
Bachelors,2013,Bangalore,3,27,Female,Yes,5,0,555664
Bachelors,2016,Bangalore,3,26,Male,No,4,0,413013
Bachelors,2014,Bangalore,3,27,Male,No,5,1,426915
Bachelors,2012,Bangalore,3,28,Male,No,2,0,431123
Bachelors,2017,Bangalore,3,27,Male,No,5,0,456945
Bachelors,2018,Bangalore,3,29,Male,No,0,1,551644
Bachelors,2017,Bangalore,1,29,Female,No,5,0,1377779
Bachelors,2017,Bangalore,3,27,Male,No,5,0,461698
Masters,2017,Bangalore,2,27,Male,No,5,1,1019389
Masters,2014,New Delhi,3,28,Female,No,2,0,481408
Bachelors,2012,New Delhi,3,27,Female,No,5,1,684814
Bachelors,2012,Bangalore,3,28,Male,No,0,0,496677
Masters,2017,Pune,2,27,Male,No,5,0,925491
Bachelors,2013,Bangalore,3,26,Male,No,4,0,606085
Bachelors,2013,New Delhi,3,27,Female,No,5,1,516163
Bachelors,2013,Bangalore,2,26,Female,No,4,1,955134
Bachelors,2012,Pune,2,27,Female,No,5,1,941210
Bachelors,2016,Pune,3,26,Female,No,4,1,527741
Bachelors,2017,New Delhi,2,27,Male,No,5,0,860701
Bachelors,2012,Bangalore,3,28,Female,No,3,0,644582
Bachelors,2015,Bangalore,3,26,Male,No,4,0,647838
Masters,2017,New Delhi,3,27,Male,No,5,0,437863
Bachelors,2013,Pune,2,30,Female,No,5,1,886342
Bachelors,2013,Pune,3,28,Male,No,0,0,446143
Bachelors,2012,Pune,3,26,Male,No,4,0,412869
Bachelors,2016,Bangalore,3,28,Male,No,3,1,564569
Masters,2015,Pune,3,26,Male,No,4,1,581904
Bachelors,2017,New Delhi,2,26,Female,No,4,0,1084352
Masters,2017,Bangalore,2,26,Male,No,4,1,929083
Bachelors,2014,Bangalore,3,30,Female,No,2,0,472278
Bachelors,2014,Bangalore,3,29,Female,No,2,0,543438
Bachelors,2017,Pune,3,26,Male,Yes,4,0,698569
Bachelors,2013,Bangalore,3,28,Male,No,0,0,540654
Bachelors,2018,Bangalore,3,29,Male,No,1,1,647259
Bachelors,2016,Bangalore,3,30,Female,No,3,0,604303
Bachelors,2017,Bangalore,3,30,Male,No,0,1,671301
PHD,2015,New Delhi,3,29,Male,No,4,0,540390
Bachelors,2017,New Delhi,2,26,Female,No,4,0,1061304
Bachelors,2013,Bangalore,3,26,Female,No,4,0,402295
Bachelors,2014,Bangalore,1,28,Female,No,5,0,1388100
Bachelors,2014,Pune,3,30,Male,No,0,0,409890
Masters,2012,Bangalore,3,26,Female,No,4,1,534278
Bachelors,2013,New Delhi,2,26,Female,No,4,1,1070583
Bachelors,2015,Bangalore,3,26,Male,No,4,0,527455
Bachelors,2016,New Delhi,3,29,Female,No,0,0,460346
Bachelors,2015,Bangalore,3,27,Female,No,5,0,479938
Masters,2018,New Delhi,3,28,Female,No,2,1,526039
PHD,2015,New Delhi,2,27,Female,No,5,0,984786
Masters,2013,Pune,1,30,Male,No,1,0,1478060
Bachelors,2012,Pune,3,26,Male,No,4,0,647880
Bachelors,2015,Pune,2,26,Female,Yes,4,1,1021475
Bachelors,2018,New Delhi,3,30,Female,Yes,3,1,511222
PHD,2013,New Delhi,3,30,Male,No,5,0,484056
Bachelors,2013,Bangalore,3,28,Male,No,0,0,666639
Masters,2014,New Delhi,3,26,Male,Yes,4,1,526346
Bachelors,2017,Bangalore,3,29,Male,No,1,0,545010
Bachelors,2013,Bangalore,3,26,Male,No,4,0,655862
Bachelors,2012,Pune,3,26,Male,No,4,0,593878
Bachelors,2014,Pune,3,26,Male,No,4,0,598183
Bachelors,2015,Pune,3,29,Male,No,0,0,407616
Bachelors,2014,Bangalore,1,26,Male,No,4,0,1319388
Bachelors,2018,Bangalore,3,36,Male,No,2,1,677892
Bachelors,2018,Bangalore,3,37,Male,No,4,1,456105
Bachelors,2015,Pune,3,35,Female,No,0,1,697681
Bachelors,2013,Pune,2,32,Female,No,4,1,1082812
Bachelors,2013,Pune,1,39,Female,No,0,1,1200496
Bachelors,2018,Pune,3,32,Male,No,1,1,496389
PHD,2012,New Delhi,3,37,Female,No,5,0,686481
Bachelors,2012,Pune,3,31,Male,No,4,0,642521
Bachelors,2018,Pune,3,31,Male,No,1,1,571251
Bachelors,2017,Bangalore,3,33,Male,No,2,0,683736
Masters,2017,Pune,2,37,Male,No,2,0,1024489
Bachelors,2014,Pune,3,31,Male,Yes,1,0,486993
Masters,2017,Bangalore,3,40,Female,No,4,0,579076
Bachelors,2017,New Delhi,2,32,Male,No,0,0,884992
Bachelors,2016,Bangalore,3,41,Male,No,0,0,641085
Bachelors,2018,Bangalore,3,35,Female,Yes,5,1,571193
Bachelors,2014,Pune,3,34,Male,No,3,0,566740
Bachelors,2017,Bangalore,3,31,Male,No,0,0,597232
Masters,2017,Bangalore,3,41,Female,No,2,1,408454
Bachelors,2015,Pune,3,41,Male,No,5,0,491872
Bachelors,2016,Bangalore,3,37,Female,No,0,0,677764
Bachelors,2018,Bangalore,3,32,Female,No,3,1,485879
Bachelors,2015,Bangalore,3,37,Male,Yes,3,0,495630
Bachelors,2016,Bangalore,3,32,Male,No,1,0,676708
Masters,2017,New Delhi,3,36,Female,No,5,0,660432
Bachelors,2014,Bangalore,3,36,Male,No,3,0,608559
Bachelors,2015,Bangalore,3,36,Male,No,5,0,674371
Bachelors,2017,Bangalore,3,41,Male,Yes,3,0,600263
Bachelors,2015,Pune,3,39,Male,No,3,0,693066
Bachelors,2013,Pune,3,37,Male,No,0,0,617297
Bachelors,2013,Bangalore,3,32,Male,No,1,0,476903
Bachelors,2012,Bangalore,3,36,Male,No,2,0,577369
Bachelors,2013,Bangalore,3,36,Male,No,4,0,415117
Bachelors,2014,Bangalore,3,36,Male,No,1,0,576199
Bachelors,2018,Bangalore,3,32,Female,Yes,2,1,406232
Bachelors,2018,Bangalore,3,34,Male,No,3,1,530499
Bachelors,2018,Bangalore,3,37,Male,Yes,5,1,679765
Bachelors,2018,Pune,3,40,Male,Yes,3,1,538696
Bachelors,2014,Pune,2,36,Female,No,3,1,984482
Bachelors,2017,Pune,2,38,Female,No,0,0,967060
Masters,2017,New Delhi,2,31,Female,No,0,1,986069
Bachelors,2013,New Delhi,3,41,Female,No,4,0,494224
Masters,2012,Bangalore,2,32,Male,No,3,1,824055
Bachelors,2017,New Delhi,2,41,Female,No,3,0,905429
Bachelors,2013,Pune,3,40,Male,No,5,0,543708
Bachelors,2014,Bangalore,3,38,Female,No,2,1,690414
Masters,2017,New Delhi,2,36,Male,No,5,0,1066249
Bachelors,2013,New Delhi,3,33,Female,No,1,0,640822
Bachelors,2014,Bangalore,3,39,Male,Yes,0,0,616077
Bachelors,2013,Bangalore,3,39,Male,No,0,0,592438
Bachelors,2014,Bangalore,3,33,Male,No,4,0,624293
Bachelors,2017,Pune,3,32,Male,No,5,0,623972
Bachelors,2014,Bangalore,3,35,Female,No,2,1,620604
Bachelors,2014,Bangalore,3,36,Male,No,5,0,571099
Bachelors,2018,Pune,2,39,Female,No,0,1,937808
Bachelors,2013,Bangalore,3,37,Female,No,5,0,591673
Masters,2017,New Delhi,2,35,Female,No,2,1,1029503
Bachelors,2017,Bangalore,3,36,Male,No,5,0,516116
Masters,2013,New Delhi,3,41,Male,No,0,0,411761
Bachelors,2017,Bangalore,3,33,Male,No,2,0,697994
Bachelors,2018,Bangalore,3,38,Male,No,2,1,487608
Bachelors,2015,Bangalore,3,34,Male,No,5,0,585095
Bachelors,2012,Bangalore,3,34,Male,No,1,0,415866
Bachelors,2015,Pune,3,35,Male,Yes,5,0,451939
Bachelors,2012,Bangalore,3,39,Female,No,2,0,434413
Bachelors,2012,Bangalore,3,41,Male,No,3,0,485730
Bachelors,2018,Bangalore,3,34,Male,Yes,2,1,592596
Masters,2015,Pune,2,35,Female,No,1,0,1044073
Bachelors,2012,Bangalore,3,33,Male,No,2,0,639500
Bachelors,2015,Bangalore,3,39,Male,No,3,0,551237
Masters,2017,New Delhi,2,35,Male,Yes,2,0,921933
Bachelors,2017,New Delhi,2,31,Female,No,0,0,1090324
Bachelors,2016,Bangalore,3,34,Male,Yes,4,0,454729
Bachelors,2013,Bangalore,3,40,Female,Yes,5,0,458402
Bachelors,2016,New Delhi,3,31,Female,No,4,0,660558
Bachelors,2016,Pune,3,33,Male,No,3,0,572387
Bachelors,2013,Bangalore,3,32,Male,No,5,0,506395
Masters,2017,New Delhi,2,31,Male,No,4,1,902906
Bachelors,2014,Bangalore,3,39,Male,No,2,0,595312
Bachelors,2016,Bangalore,3,33,Male,No,1,1,544457
Bachelors,2014,Bangalore,3,40,Female,No,4,0,443826
Bachelors,2016,Bangalore,3,39,Male,No,0,1,565541
Bachelors,2017,Bangalore,3,35,Male,Yes,2,0,676428
Bachelors,2017,Bangalore,3,32,Male,No,1,0,430447
Bachelors,2015,Pune,2,34,Female,No,5,1,841854
Bachelors,2017,Bangalore,3,40,Female,No,4,0,590538
Masters,2017,Pune,3,33,Male,No,4,1,524292
Bachelors,2015,Pune,2,36,Female,No,0,1,964751
Masters,2018,Bangalore,3,39,Male,No,3,1,692758
Bachelors,2012,Bangalore,3,37,Female,No,5,1,448593
Bachelors,2018,Bangalore,3,36,Male,No,1,1,664640
Bachelors,2017,New Delhi,2,39,Male,No,2,0,1014903
Bachelors,2015,Pune,2,35,Female,Yes,4,1,942137
Masters,2018,New Delhi,3,41,Male,No,2,1,535322
Bachelors,2012,Pune,3,31,Male,No,5,0,653212
Bachelors,2015,Pune,2,36,Female,Yes,0,1,893294
Bachelors,2016,Bangalore,3,32,Male,No,1,0,538359
Bachelors,2017,Bangalore,3,37,Male,No,2,1,626187
Bachelors,2015,Pune,2,39,Female,No,4,1,978754
Bachelors,2012,Pune,3,34,Male,No,2,0,592440
Bachelors,2012,Bangalore,3,35,Female,No,1,0,437374
Bachelors,2015,Bangalore,3,40,Female,No,2,0,492751
Bachelors,2016,Bangalore,3,39,Female,No,1,0,439553
Bachelors,2017,Bangalore,3,39,Female,No,1,0,428268
Bachelors,2015,Pune,3,41,Female,No,3,1,495987
Bachelors,2012,Pune,3,40,Male,No,2,0,626593
Bachelors,2012,Bangalore,1,36,Male,No,3,0,1233209
Bachelors,2017,New Delhi,2,33,Female,No,2,0,893379
Masters,2014,New Delhi,3,33,Male,No,2,0,427207
Masters,2018,New Delhi,3,40,Male,No,2,1,446418
Bachelors,2015,Pune,2,34,Female,No,2,1,829036
Bachelors,2014,Bangalore,3,33,Female,No,1,0,646782
Masters,2015,New Delhi,1,34,Male,No,5,1,1284872
Masters,2017,New Delhi,1,40,Male,No,5,0,1404698
Bachelors,2014,Bangalore,3,32,Male,No,4,0,668526
Bachelors,2017,New Delhi,3,38,Male,No,2,0,506260
Bachelors,2015,Bangalore,3,38,Male,No,4,0,596609
Bachelors,2015,Bangalore,3,32,Male,No,2,0,622161
Bachelors,2013,Bangalore,3,31,Female,Yes,3,1,544430
Bachelors,2015,Bangalore,3,39,Female,No,0,0,666327
Masters,2017,Pune,2,41,Male,Yes,2,0,984317
Bachelors,2015,Pune,2,35,Female,Yes,2,1,872383
Bachelors,2016,Pune,3,39,Male,No,5,0,635039
Bachelors,2014,Bangalore,3,40,Female,No,0,0,485669
Bachelors,2016,Bangalore,3,41,Male,No,1,0,624436
Masters,2015,Pune,2,34,Female,No,1,0,883490
Bachelors,2016,Pune,2,37,Female,No,5,1,909369
Bachelors,2017,New Delhi,2,36,Male,No,2,0,944705
Bachelors,2015,Pune,3,37,Male,No,1,0,470731
Masters,2015,Pune,1,40,Female,No,1,0,1354208
Bachelors,2018,New Delhi,3,39,Female,Yes,0,1,569813
Bachelors,2017,New Delhi,2,36,Female,No,5,0,874662
Bachelors,2015,Bangalore,2,32,Female,No,2,1,937985
PHD,2015,Pune,3,31,Female,No,1,0,611791
Bachelors,2012,Bangalore,3,31,Male,No,4,0,644740
Bachelors,2013,New Delhi,3,36,Female,No,5,0,440263
Bachelors,2014,Bangalore,3,35,Male,No,3,0,478977
Masters,2013,New Delhi,2,33,Female,No,2,1,1043575
Bachelors,2014,Bangalore,3,39,Male,Yes,1,0,420828
Bachelors,2015,Pune,3,35,Female,No,1,1,678930
Bachelors,2013,Bangalore,3,38,Female,No,4,0,590370
Masters,2017,Bangalore,3,39,Female,No,4,1,436315
Bachelors,2012,Bangalore,3,41,Male,No,3,0,646150
Bachelors,2014,Pune,2,35,Male,No,2,1,953256
Bachelors,2016,Pune,3,31,Male,No,1,0,515218
Bachelors,2017,New Delhi,2,32,Female,No,4,1,1084338
Bachelors,2016,New Delhi,3,34,Male,No,1,0,639676
Bachelors,2014,Bangalore,3,34,Male,Yes,3,0,421218
Masters,2014,New Delhi,3,36,Male,No,1,1,513817
Masters,2017,Bangalore,2,41,Male,No,4,0,865189
Masters,2017,Pune,2,39,Female,No,3,0,1060101
Masters,2017,New Delhi,2,38,Male,No,5,0,1032941
Bachelors,2012,Bangalore,3,37,Male,No,4,0,422547
Bachelors,2015,Bangalore,3,38,Male,No,3,1,519678
Bachelors,2014,Bangalore,3,37,Male,No,4,0,661048
Bachelors,2017,Bangalore,3,34,Male,No,5,0,650814
Bachelors,2014,Bangalore,1,39,Male,No,5,0,1390016
Masters,2017,New Delhi,2,38,Female,No,2,1,1080868
Masters,2017,New Delhi,3,33,Male,No,5,0,434295
Bachelors,2012,Bangalore,3,33,Female,No,5,0,568645
Bachelors,2012,Bangalore,3,34,Male,No,4,0,525888
Bachelors,2016,Pune,2,32,Female,No,0,1,869414
Bachelors,2012,Bangalore,3,33,Female,Yes,0,0,478381
Masters,2013,Pune,3,37,Male,No,2,0,684606
Masters,2015,New Delhi,3,37,Male,No,2,1,493075
Bachelors,2013,New Delhi,3,37,Male,No,2,0,441234
Bachelors,2017,Bangalore,3,40,Male,Yes,1,0,598036
Masters,2016,New Delhi,3,32,Male,No,1,0,426636
Bachelors,2016,Bangalore,3,36,Female,No,5,1,442153
Bachelors,2014,Bangalore,3,36,Male,No,4,0,401381
Bachelors,2014,Bangalore,3,36,Female,No,1,1,616299
Masters,2017,New Delhi,3,31,Male,No,1,1,590677
Bachelors,2015,Bangalore,3,38,Male,Yes,4,0,699393
Masters,2017,New Delhi,3,38,Male,No,2,0,583255
Bachelors,2012,Pune,3,39,Male,No,2,0,553096
Bachelors,2014,Bangalore,1,37,Male,No,5,0,1490385
Bachelors,2015,Pune,2,36,Female,No,1,1,1000115
Bachelors,2013,Bangalore,3,35,Male,No,2,1,403251
Bachelors,2013,Pune,3,40,Female,No,5,1,552680
Bachelors,2014,Pune,3,40,Male,No,5,0,685291
Bachelors,2017,Bangalore,3,35,Female,No,3,0,677354
Bachelors,2012,Bangalore,3,41,Female,No,5,0,450505
Bachelors,2015,Bangalore,3,32,Male,No,4,0,510146
Bachelors,2013,Bangalore,3,41,Male,No,2,0,439599
Bachelors,2016,New Delhi,3,40,Female,No,1,1,529845
Bachelors,2017,Pune,3,40,Male,No,3,0,616911
Bachelors,2017,Bangalore,3,34,Male,No,3,1,522097
Masters,2017,New Delhi,2,36,Male,Yes,2,0,991338
Bachelors,2017,New Delhi,3,33,Female,No,2,0,607893
Bachelors,2014,Pune,3,41,Male,No,2,0,426658
Bachelors,2014,Bangalore,3,40,Female,No,3,0,538934
Bachelors,2016,Bangalore,3,31,Male,No,1,1,564657
Masters,2015,Bangalore,3,32,Female,No,2,1,470472
Bachelors,2017,Pune,3,34,Female,No,1,1,648799
Bachelors,2016,New Delhi,3,32,Male,No,4,0,547989
Bachelors,2013,Bangalore,3,32,Female,No,4,0,484822
Bachelors,2014,Bangalore,3,38,Male,No,2,0,624432
Masters,2017,New Delhi,3,32,Male,No,1,1,582686
Bachelors,2015,New Delhi,3,40,Male,No,2,0,480036
Bachelors,2017,New Delhi,1,38,Female,No,1,1,1485304
Bachelors,2017,Pune,3,37,Male,No,0,0,481896
PHD,2014,Bangalore,3,31,Male,No,1,0,529580
Bachelors,2014,Pune,3,34,Male,No,0,0,551315
Masters,2017,New Delhi,2,34,Female,No,2,1,806895
Bachelors,2013,Pune,2,37,Female,No,0,1,1004471
Masters,2017,New Delhi,2,31,Male,No,1,0,847758
Bachelors,2017,Bangalore,3,35,Male,No,5,0,574488
PHD,2015,New Delhi,3,34,Female,No,4,0,518109
Bachelors,2012,Bangalore,1,32,Male,No,1,1,1448034
Bachelors,2017,Pune,3,31,Male,Yes,0,0,661320
Bachelors,2015,Bangalore,3,36,Female,No,5,0,486790
Masters,2017,New Delhi,3,38,Female,No,2,0,535981
Bachelors,2015,Pune,3,34,Male,No,4,0,516811
Bachelors,2013,Bangalore,1,39,Female,No,1,1,1349042
PHD,2013,Pune,3,35,Male,No,0,0,695163
Masters,2015,Pune,2,33,Male,No,4,1,811266
Masters,2014,Bangalore,3,35,Female,No,2,1,595895
Masters,2015,New Delhi,3,40,Male,No,2,0,551818
Bachelors,2015,Pune,2,32,Female,No,0,1,1002786
Bachelors,2013,Bangalore,3,38,Male,No,1,0,461134
Bachelors,2012,Bangalore,3,32,Female,No,1,1,488685
Bachelors,2018,Bangalore,3,36,Male,No,3,1,457503
Bachelors,2012,Bangalore,3,35,Male,No,1,0,528392
Bachelors,2013,New Delhi,3,37,Female,No,0,0,576376
Bachelors,2015,Pune,2,35,Male,No,3,1,845920
Masters,2017,Pune,2,37,Female,No,1,0,835584
Masters,2017,Pune,2,39,Male,No,4,0,978971
Masters,2014,Pune,3,40,Male,No,4,1,635011
Bachelors,2012,Pune,2,41,Female,No,1,1,969360
Bachelors,2018,Pune,3,41,Male,Yes,0,1,679052
Masters,2017,Pune,2,39,Female,No,2,0,875489
Bachelors,2012,Bangalore,3,38,Female,No,5,0,643526
Bachelors,2013,Bangalore,3,33,Male,No,3,0,550490
Bachelors,2014,Bangalore,3,36,Female,No,3,0,594156
Bachelors,2017,Bangalore,3,41,Male,No,5,0,600172
PHD,2012,New Delhi,3,40,Female,No,5,0,540496
Bachelors,2013,Bangalore,3,31,Female,No,4,1,439464
Bachelors,2012,Bangalore,3,33,Female,No,1,0,434144
Bachelors,2015,Bangalore,3,39,Male,Yes,2,0,605270
Masters,2014,Pune,2,33,Female,No,5,0,1012922
Bachelors,2015,Bangalore,3,35,Male,No,0,0,505035
Masters,2012,New Delhi,3,38,Male,No,2,0,685270
Bachelors,2016,Bangalore,3,36,Female,No,0,0,417216
Bachelors,2014,Pune,2,36,Female,No,2,1,958920
Bachelors,2015,Bangalore,1,35,Male,No,5,0,1350283
Bachelors,2017,Pune,2,34,Female,No,5,1,842833
Bachelors,2015,Pune,2,41,Female,No,3,1,982061
Bachelors,2016,Pune,3,32,Female,No,3,1,403276
Bachelors,2017,Pune,2,41,Female,No,2,1,851088
Bachelors,2016,Bangalore,3,36,Male,No,0,0,445904
Bachelors,2017,Pune,2,39,Male,No,3,0,925459
Bachelors,2015,Bangalore,3,38,Male,Yes,2,0,471955
Bachelors,2014,Bangalore,3,34,Male,No,3,1,527780
Bachelors,2012,Bangalore,3,39,Female,No,5,0,561013
Bachelors,2017,Pune,3,36,Male,No,1,0,474513
Bachelors,2014,Bangalore,3,35,Male,No,1,0,547576
Masters,2018,Bangalore,3,31,Male,No,2,1,498858
Bachelors,2012,Bangalore,3,41,Female,No,4,0,540602
Bachelors,2017,Bangalore,3,35,Female,No,4,0,518786
Bachelors,2015,Bangalore,1,40,Male,No,2,0,1332680
